feature,label,boundary
./dataset/Breakfast/features_average/P43_cam02_P43_tea.npy,./dataset/Breakfast/gt_arr/P43_cam02_P43_tea.npy,./dataset/Breakfast/gt_boundary_arr/P43_cam02_P43_tea.npy
./dataset/Breakfast/features_average/P43_stereo01_P43_cereals.npy,./dataset/Breakfast/gt_arr/P43_stereo01_P43_cereals.npy,./dataset/Breakfast/gt_boundary_arr/P43_stereo01_P43_cereals.npy
./dataset/Breakfast/features_average/P43_stereo01_P43_friedegg.npy,./dataset/Breakfast/gt_arr/P43_stereo01_P43_friedegg.npy,./dataset/Breakfast/gt_boundary_arr/P43_stereo01_P43_friedegg.npy
./dataset/Breakfast/features_average/P43_stereo01_P43_juice.npy,./dataset/Breakfast/gt_arr/P43_stereo01_P43_juice.npy,./dataset/Breakfast/gt_boundary_arr/P43_stereo01_P43_juice.npy
./dataset/Breakfast/features_average/P43_stereo01_P43_milk.npy,./dataset/Breakfast/gt_arr/P43_stereo01_P43_milk.npy,./dataset/Breakfast/gt_boundary_arr/P43_stereo01_P43_milk.npy
./dataset/Breakfast/features_average/P43_stereo01_P43_pancake.npy,./dataset/Breakfast/gt_arr/P43_stereo01_P43_pancake.npy,./dataset/Breakfast/gt_boundary_arr/P43_stereo01_P43_pancake.npy
./dataset/Breakfast/features_average/P43_stereo01_P43_scrambledegg.npy,./dataset/Breakfast/gt_arr/P43_stereo01_P43_scrambledegg.npy,./dataset/Breakfast/gt_boundary_arr/P43_stereo01_P43_scrambledegg.npy
./dataset/Breakfast/features_average/P43_stereo01_P43_tea.npy,./dataset/Breakfast/gt_arr/P43_stereo01_P43_tea.npy,./dataset/Breakfast/gt_boundary_arr/P43_stereo01_P43_tea.npy
./dataset/Breakfast/features_average/P43_webcam01_P43_cereals.npy,./dataset/Breakfast/gt_arr/P43_webcam01_P43_cereals.npy,./dataset/Breakfast/gt_boundary_arr/P43_webcam01_P43_cereals.npy
./dataset/Breakfast/features_average/P43_webcam01_P43_coffee.npy,./dataset/Breakfast/gt_arr/P43_webcam01_P43_coffee.npy,./dataset/Breakfast/gt_boundary_arr/P43_webcam01_P43_coffee.npy
./dataset/Breakfast/features_average/P43_webcam01_P43_friedegg.npy,./dataset/Breakfast/gt_arr/P43_webcam01_P43_friedegg.npy,./dataset/Breakfast/gt_boundary_arr/P43_webcam01_P43_friedegg.npy
./dataset/Breakfast/features_average/P43_webcam01_P43_juice.npy,./dataset/Breakfast/gt_arr/P43_webcam01_P43_juice.npy,./dataset/Breakfast/gt_boundary_arr/P43_webcam01_P43_juice.npy
./dataset/Breakfast/features_average/P43_webcam01_P43_milk.npy,./dataset/Breakfast/gt_arr/P43_webcam01_P43_milk.npy,./dataset/Breakfast/gt_boundary_arr/P43_webcam01_P43_milk.npy
./dataset/Breakfast/features_average/P43_webcam01_P43_pancake.npy,./dataset/Breakfast/gt_arr/P43_webcam01_P43_pancake.npy,./dataset/Breakfast/gt_boundary_arr/P43_webcam01_P43_pancake.npy
./dataset/Breakfast/features_average/P43_webcam01_P43_salat.npy,./dataset/Breakfast/gt_arr/P43_webcam01_P43_salat.npy,./dataset/Breakfast/gt_boundary_arr/P43_webcam01_P43_salat.npy
./dataset/Breakfast/features_average/P43_webcam01_P43_scrambledegg.npy,./dataset/Breakfast/gt_arr/P43_webcam01_P43_scrambledegg.npy,./dataset/Breakfast/gt_boundary_arr/P43_webcam01_P43_scrambledegg.npy
./dataset/Breakfast/features_average/P43_webcam01_P43_tea.npy,./dataset/Breakfast/gt_arr/P43_webcam01_P43_tea.npy,./dataset/Breakfast/gt_boundary_arr/P43_webcam01_P43_tea.npy
./dataset/Breakfast/features_average/P43_webcam02_P43_cereals.npy,./dataset/Breakfast/gt_arr/P43_webcam02_P43_cereals.npy,./dataset/Breakfast/gt_boundary_arr/P43_webcam02_P43_cereals.npy
./dataset/Breakfast/features_average/P43_webcam02_P43_coffee.npy,./dataset/Breakfast/gt_arr/P43_webcam02_P43_coffee.npy,./dataset/Breakfast/gt_boundary_arr/P43_webcam02_P43_coffee.npy
./dataset/Breakfast/features_average/P43_webcam02_P43_friedegg.npy,./dataset/Breakfast/gt_arr/P43_webcam02_P43_friedegg.npy,./dataset/Breakfast/gt_boundary_arr/P43_webcam02_P43_friedegg.npy
./dataset/Breakfast/features_average/P43_webcam02_P43_juice.npy,./dataset/Breakfast/gt_arr/P43_webcam02_P43_juice.npy,./dataset/Breakfast/gt_boundary_arr/P43_webcam02_P43_juice.npy
./dataset/Breakfast/features_average/P43_webcam02_P43_milk.npy,./dataset/Breakfast/gt_arr/P43_webcam02_P43_milk.npy,./dataset/Breakfast/gt_boundary_arr/P43_webcam02_P43_milk.npy
./dataset/Breakfast/features_average/P43_webcam02_P43_pancake.npy,./dataset/Breakfast/gt_arr/P43_webcam02_P43_pancake.npy,./dataset/Breakfast/gt_boundary_arr/P43_webcam02_P43_pancake.npy
./dataset/Breakfast/features_average/P43_webcam02_P43_salat.npy,./dataset/Breakfast/gt_arr/P43_webcam02_P43_salat.npy,./dataset/Breakfast/gt_boundary_arr/P43_webcam02_P43_salat.npy
./dataset/Breakfast/features_average/P43_webcam02_P43_scrambledegg.npy,./dataset/Breakfast/gt_arr/P43_webcam02_P43_scrambledegg.npy,./dataset/Breakfast/gt_boundary_arr/P43_webcam02_P43_scrambledegg.npy
./dataset/Breakfast/features_average/P43_webcam02_P43_tea.npy,./dataset/Breakfast/gt_arr/P43_webcam02_P43_tea.npy,./dataset/Breakfast/gt_boundary_arr/P43_webcam02_P43_tea.npy
./dataset/Breakfast/features_average/P44_cam01_P44_cereals.npy,./dataset/Breakfast/gt_arr/P44_cam01_P44_cereals.npy,./dataset/Breakfast/gt_boundary_arr/P44_cam01_P44_cereals.npy
./dataset/Breakfast/features_average/P44_cam01_P44_coffee.npy,./dataset/Breakfast/gt_arr/P44_cam01_P44_coffee.npy,./dataset/Breakfast/gt_boundary_arr/P44_cam01_P44_coffee.npy
./dataset/Breakfast/features_average/P44_cam01_P44_friedegg.npy,./dataset/Breakfast/gt_arr/P44_cam01_P44_friedegg.npy,./dataset/Breakfast/gt_boundary_arr/P44_cam01_P44_friedegg.npy
./dataset/Breakfast/features_average/P44_cam01_P44_milk.npy,./dataset/Breakfast/gt_arr/P44_cam01_P44_milk.npy,./dataset/Breakfast/gt_boundary_arr/P44_cam01_P44_milk.npy
./dataset/Breakfast/features_average/P44_cam01_P44_pancake.npy,./dataset/Breakfast/gt_arr/P44_cam01_P44_pancake.npy,./dataset/Breakfast/gt_boundary_arr/P44_cam01_P44_pancake.npy
./dataset/Breakfast/features_average/P44_cam01_P44_salat.npy,./dataset/Breakfast/gt_arr/P44_cam01_P44_salat.npy,./dataset/Breakfast/gt_boundary_arr/P44_cam01_P44_salat.npy
./dataset/Breakfast/features_average/P44_cam01_P44_sandwich.npy,./dataset/Breakfast/gt_arr/P44_cam01_P44_sandwich.npy,./dataset/Breakfast/gt_boundary_arr/P44_cam01_P44_sandwich.npy
./dataset/Breakfast/features_average/P44_cam01_P44_tea.npy,./dataset/Breakfast/gt_arr/P44_cam01_P44_tea.npy,./dataset/Breakfast/gt_boundary_arr/P44_cam01_P44_tea.npy
./dataset/Breakfast/features_average/P44_cam02_P44_cereals.npy,./dataset/Breakfast/gt_arr/P44_cam02_P44_cereals.npy,./dataset/Breakfast/gt_boundary_arr/P44_cam02_P44_cereals.npy
./dataset/Breakfast/features_average/P44_cam02_P44_coffee.npy,./dataset/Breakfast/gt_arr/P44_cam02_P44_coffee.npy,./dataset/Breakfast/gt_boundary_arr/P44_cam02_P44_coffee.npy
./dataset/Breakfast/features_average/P44_cam02_P44_friedegg.npy,./dataset/Breakfast/gt_arr/P44_cam02_P44_friedegg.npy,./dataset/Breakfast/gt_boundary_arr/P44_cam02_P44_friedegg.npy
./dataset/Breakfast/features_average/P44_cam02_P44_juice.npy,./dataset/Breakfast/gt_arr/P44_cam02_P44_juice.npy,./dataset/Breakfast/gt_boundary_arr/P44_cam02_P44_juice.npy
./dataset/Breakfast/features_average/P44_cam02_P44_milk.npy,./dataset/Breakfast/gt_arr/P44_cam02_P44_milk.npy,./dataset/Breakfast/gt_boundary_arr/P44_cam02_P44_milk.npy
./dataset/Breakfast/features_average/P44_cam02_P44_pancake.npy,./dataset/Breakfast/gt_arr/P44_cam02_P44_pancake.npy,./dataset/Breakfast/gt_boundary_arr/P44_cam02_P44_pancake.npy
./dataset/Breakfast/features_average/P44_cam02_P44_salat.npy,./dataset/Breakfast/gt_arr/P44_cam02_P44_salat.npy,./dataset/Breakfast/gt_boundary_arr/P44_cam02_P44_salat.npy
./dataset/Breakfast/features_average/P44_cam02_P44_sandwich.npy,./dataset/Breakfast/gt_arr/P44_cam02_P44_sandwich.npy,./dataset/Breakfast/gt_boundary_arr/P44_cam02_P44_sandwich.npy
./dataset/Breakfast/features_average/P44_cam02_P44_tea.npy,./dataset/Breakfast/gt_arr/P44_cam02_P44_tea.npy,./dataset/Breakfast/gt_boundary_arr/P44_cam02_P44_tea.npy
./dataset/Breakfast/features_average/P44_stereo01_P44_cereals.npy,./dataset/Breakfast/gt_arr/P44_stereo01_P44_cereals.npy,./dataset/Breakfast/gt_boundary_arr/P44_stereo01_P44_cereals.npy
./dataset/Breakfast/features_average/P44_stereo01_P44_coffee.npy,./dataset/Breakfast/gt_arr/P44_stereo01_P44_coffee.npy,./dataset/Breakfast/gt_boundary_arr/P44_stereo01_P44_coffee.npy
./dataset/Breakfast/features_average/P44_stereo01_P44_juice.npy,./dataset/Breakfast/gt_arr/P44_stereo01_P44_juice.npy,./dataset/Breakfast/gt_boundary_arr/P44_stereo01_P44_juice.npy
./dataset/Breakfast/features_average/P44_stereo01_P44_milk.npy,./dataset/Breakfast/gt_arr/P44_stereo01_P44_milk.npy,./dataset/Breakfast/gt_boundary_arr/P44_stereo01_P44_milk.npy
./dataset/Breakfast/features_average/P44_stereo01_P44_sandwich.npy,./dataset/Breakfast/gt_arr/P44_stereo01_P44_sandwich.npy,./dataset/Breakfast/gt_boundary_arr/P44_stereo01_P44_sandwich.npy
./dataset/Breakfast/features_average/P44_stereo01_P44_tea.npy,./dataset/Breakfast/gt_arr/P44_stereo01_P44_tea.npy,./dataset/Breakfast/gt_boundary_arr/P44_stereo01_P44_tea.npy
./dataset/Breakfast/features_average/P44_webcam01_P44_cereals.npy,./dataset/Breakfast/gt_arr/P44_webcam01_P44_cereals.npy,./dataset/Breakfast/gt_boundary_arr/P44_webcam01_P44_cereals.npy
./dataset/Breakfast/features_average/P44_webcam01_P44_coffee.npy,./dataset/Breakfast/gt_arr/P44_webcam01_P44_coffee.npy,./dataset/Breakfast/gt_boundary_arr/P44_webcam01_P44_coffee.npy
./dataset/Breakfast/features_average/P44_webcam01_P44_juice.npy,./dataset/Breakfast/gt_arr/P44_webcam01_P44_juice.npy,./dataset/Breakfast/gt_boundary_arr/P44_webcam01_P44_juice.npy
./dataset/Breakfast/features_average/P44_webcam01_P44_milk.npy,./dataset/Breakfast/gt_arr/P44_webcam01_P44_milk.npy,./dataset/Breakfast/gt_boundary_arr/P44_webcam01_P44_milk.npy
./dataset/Breakfast/features_average/P44_webcam01_P44_pancake.npy,./dataset/Breakfast/gt_arr/P44_webcam01_P44_pancake.npy,./dataset/Breakfast/gt_boundary_arr/P44_webcam01_P44_pancake.npy
./dataset/Breakfast/features_average/P44_webcam01_P44_salat.npy,./dataset/Breakfast/gt_arr/P44_webcam01_P44_salat.npy,./dataset/Breakfast/gt_boundary_arr/P44_webcam01_P44_salat.npy
./dataset/Breakfast/features_average/P44_webcam01_P44_sandwich.npy,./dataset/Breakfast/gt_arr/P44_webcam01_P44_sandwich.npy,./dataset/Breakfast/gt_boundary_arr/P44_webcam01_P44_sandwich.npy
./dataset/Breakfast/features_average/P44_webcam01_P44_scrambledegg.npy,./dataset/Breakfast/gt_arr/P44_webcam01_P44_scrambledegg.npy,./dataset/Breakfast/gt_boundary_arr/P44_webcam01_P44_scrambledegg.npy
./dataset/Breakfast/features_average/P44_webcam01_P44_tea.npy,./dataset/Breakfast/gt_arr/P44_webcam01_P44_tea.npy,./dataset/Breakfast/gt_boundary_arr/P44_webcam01_P44_tea.npy
./dataset/Breakfast/features_average/P44_webcam02_P44_cereals.npy,./dataset/Breakfast/gt_arr/P44_webcam02_P44_cereals.npy,./dataset/Breakfast/gt_boundary_arr/P44_webcam02_P44_cereals.npy
./dataset/Breakfast/features_average/P44_webcam02_P44_coffee.npy,./dataset/Breakfast/gt_arr/P44_webcam02_P44_coffee.npy,./dataset/Breakfast/gt_boundary_arr/P44_webcam02_P44_coffee.npy
./dataset/Breakfast/features_average/P44_webcam02_P44_juice.npy,./dataset/Breakfast/gt_arr/P44_webcam02_P44_juice.npy,./dataset/Breakfast/gt_boundary_arr/P44_webcam02_P44_juice.npy
./dataset/Breakfast/features_average/P44_webcam02_P44_milk.npy,./dataset/Breakfast/gt_arr/P44_webcam02_P44_milk.npy,./dataset/Breakfast/gt_boundary_arr/P44_webcam02_P44_milk.npy
./dataset/Breakfast/features_average/P44_webcam02_P44_pancake.npy,./dataset/Breakfast/gt_arr/P44_webcam02_P44_pancake.npy,./dataset/Breakfast/gt_boundary_arr/P44_webcam02_P44_pancake.npy
./dataset/Breakfast/features_average/P44_webcam02_P44_salat.npy,./dataset/Breakfast/gt_arr/P44_webcam02_P44_salat.npy,./dataset/Breakfast/gt_boundary_arr/P44_webcam02_P44_salat.npy
./dataset/Breakfast/features_average/P44_webcam02_P44_sandwich.npy,./dataset/Breakfast/gt_arr/P44_webcam02_P44_sandwich.npy,./dataset/Breakfast/gt_boundary_arr/P44_webcam02_P44_sandwich.npy
./dataset/Breakfast/features_average/P44_webcam02_P44_scrambledegg.npy,./dataset/Breakfast/gt_arr/P44_webcam02_P44_scrambledegg.npy,./dataset/Breakfast/gt_boundary_arr/P44_webcam02_P44_scrambledegg.npy
./dataset/Breakfast/features_average/P44_webcam02_P44_tea.npy,./dataset/Breakfast/gt_arr/P44_webcam02_P44_tea.npy,./dataset/Breakfast/gt_boundary_arr/P44_webcam02_P44_tea.npy
./dataset/Breakfast/features_average/P45_cam01_P45_cereals.npy,./dataset/Breakfast/gt_arr/P45_cam01_P45_cereals.npy,./dataset/Breakfast/gt_boundary_arr/P45_cam01_P45_cereals.npy
./dataset/Breakfast/features_average/P45_cam01_P45_coffee.npy,./dataset/Breakfast/gt_arr/P45_cam01_P45_coffee.npy,./dataset/Breakfast/gt_boundary_arr/P45_cam01_P45_coffee.npy
./dataset/Breakfast/features_average/P45_cam01_P45_juice.npy,./dataset/Breakfast/gt_arr/P45_cam01_P45_juice.npy,./dataset/Breakfast/gt_boundary_arr/P45_cam01_P45_juice.npy
./dataset/Breakfast/features_average/P45_cam01_P45_milk.npy,./dataset/Breakfast/gt_arr/P45_cam01_P45_milk.npy,./dataset/Breakfast/gt_boundary_arr/P45_cam01_P45_milk.npy
./dataset/Breakfast/features_average/P45_cam01_P45_pancake.npy,./dataset/Breakfast/gt_arr/P45_cam01_P45_pancake.npy,./dataset/Breakfast/gt_boundary_arr/P45_cam01_P45_pancake.npy
./dataset/Breakfast/features_average/P45_cam01_P45_salat.npy,./dataset/Breakfast/gt_arr/P45_cam01_P45_salat.npy,./dataset/Breakfast/gt_boundary_arr/P45_cam01_P45_salat.npy
./dataset/Breakfast/features_average/P45_cam01_P45_sandwich.npy,./dataset/Breakfast/gt_arr/P45_cam01_P45_sandwich.npy,./dataset/Breakfast/gt_boundary_arr/P45_cam01_P45_sandwich.npy
./dataset/Breakfast/features_average/P45_cam01_P45_scrambledegg.npy,./dataset/Breakfast/gt_arr/P45_cam01_P45_scrambledegg.npy,./dataset/Breakfast/gt_boundary_arr/P45_cam01_P45_scrambledegg.npy
./dataset/Breakfast/features_average/P45_cam01_P45_tea.npy,./dataset/Breakfast/gt_arr/P45_cam01_P45_tea.npy,./dataset/Breakfast/gt_boundary_arr/P45_cam01_P45_tea.npy
./dataset/Breakfast/features_average/P45_cam02_P45_cereals.npy,./dataset/Breakfast/gt_arr/P45_cam02_P45_cereals.npy,./dataset/Breakfast/gt_boundary_arr/P45_cam02_P45_cereals.npy
./dataset/Breakfast/features_average/P45_cam02_P45_coffee.npy,./dataset/Breakfast/gt_arr/P45_cam02_P45_coffee.npy,./dataset/Breakfast/gt_boundary_arr/P45_cam02_P45_coffee.npy
./dataset/Breakfast/features_average/P45_cam02_P45_juice.npy,./dataset/Breakfast/gt_arr/P45_cam02_P45_juice.npy,./dataset/Breakfast/gt_boundary_arr/P45_cam02_P45_juice.npy
./dataset/Breakfast/features_average/P45_cam02_P45_milk.npy,./dataset/Breakfast/gt_arr/P45_cam02_P45_milk.npy,./dataset/Breakfast/gt_boundary_arr/P45_cam02_P45_milk.npy
./dataset/Breakfast/features_average/P45_cam02_P45_pancake.npy,./dataset/Breakfast/gt_arr/P45_cam02_P45_pancake.npy,./dataset/Breakfast/gt_boundary_arr/P45_cam02_P45_pancake.npy
./dataset/Breakfast/features_average/P45_cam02_P45_scrambledegg.npy,./dataset/Breakfast/gt_arr/P45_cam02_P45_scrambledegg.npy,./dataset/Breakfast/gt_boundary_arr/P45_cam02_P45_scrambledegg.npy
./dataset/Breakfast/features_average/P45_cam02_P45_tea.npy,./dataset/Breakfast/gt_arr/P45_cam02_P45_tea.npy,./dataset/Breakfast/gt_boundary_arr/P45_cam02_P45_tea.npy
./dataset/Breakfast/features_average/P45_stereo01_P45_cereals.npy,./dataset/Breakfast/gt_arr/P45_stereo01_P45_cereals.npy,./dataset/Breakfast/gt_boundary_arr/P45_stereo01_P45_cereals.npy
./dataset/Breakfast/features_average/P45_stereo01_P45_coffee.npy,./dataset/Breakfast/gt_arr/P45_stereo01_P45_coffee.npy,./dataset/Breakfast/gt_boundary_arr/P45_stereo01_P45_coffee.npy
./dataset/Breakfast/features_average/P45_stereo01_P45_friedegg.npy,./dataset/Breakfast/gt_arr/P45_stereo01_P45_friedegg.npy,./dataset/Breakfast/gt_boundary_arr/P45_stereo01_P45_friedegg.npy
./dataset/Breakfast/features_average/P45_stereo01_P45_juice.npy,./dataset/Breakfast/gt_arr/P45_stereo01_P45_juice.npy,./dataset/Breakfast/gt_boundary_arr/P45_stereo01_P45_juice.npy
./dataset/Breakfast/features_average/P45_stereo01_P45_salat.npy,./dataset/Breakfast/gt_arr/P45_stereo01_P45_salat.npy,./dataset/Breakfast/gt_boundary_arr/P45_stereo01_P45_salat.npy
./dataset/Breakfast/features_average/P45_webcam01_P45_cereals.npy,./dataset/Breakfast/gt_arr/P45_webcam01_P45_cereals.npy,./dataset/Breakfast/gt_boundary_arr/P45_webcam01_P45_cereals.npy
./dataset/Breakfast/features_average/P45_webcam01_P45_coffee.npy,./dataset/Breakfast/gt_arr/P45_webcam01_P45_coffee.npy,./dataset/Breakfast/gt_boundary_arr/P45_webcam01_P45_coffee.npy
./dataset/Breakfast/features_average/P45_webcam01_P45_friedegg.npy,./dataset/Breakfast/gt_arr/P45_webcam01_P45_friedegg.npy,./dataset/Breakfast/gt_boundary_arr/P45_webcam01_P45_friedegg.npy
./dataset/Breakfast/features_average/P45_webcam01_P45_juice.npy,./dataset/Breakfast/gt_arr/P45_webcam01_P45_juice.npy,./dataset/Breakfast/gt_boundary_arr/P45_webcam01_P45_juice.npy
./dataset/Breakfast/features_average/P45_webcam01_P45_milk.npy,./dataset/Breakfast/gt_arr/P45_webcam01_P45_milk.npy,./dataset/Breakfast/gt_boundary_arr/P45_webcam01_P45_milk.npy
./dataset/Breakfast/features_average/P45_webcam01_P45_pancake.npy,./dataset/Breakfast/gt_arr/P45_webcam01_P45_pancake.npy,./dataset/Breakfast/gt_boundary_arr/P45_webcam01_P45_pancake.npy
./dataset/Breakfast/features_average/P45_webcam01_P45_salat.npy,./dataset/Breakfast/gt_arr/P45_webcam01_P45_salat.npy,./dataset/Breakfast/gt_boundary_arr/P45_webcam01_P45_salat.npy
./dataset/Breakfast/features_average/P45_webcam01_P45_sandwich.npy,./dataset/Breakfast/gt_arr/P45_webcam01_P45_sandwich.npy,./dataset/Breakfast/gt_boundary_arr/P45_webcam01_P45_sandwich.npy
./dataset/Breakfast/features_average/P45_webcam01_P45_tea.npy,./dataset/Breakfast/gt_arr/P45_webcam01_P45_tea.npy,./dataset/Breakfast/gt_boundary_arr/P45_webcam01_P45_tea.npy
./dataset/Breakfast/features_average/P45_webcam02_P45_cereals.npy,./dataset/Breakfast/gt_arr/P45_webcam02_P45_cereals.npy,./dataset/Breakfast/gt_boundary_arr/P45_webcam02_P45_cereals.npy
./dataset/Breakfast/features_average/P45_webcam02_P45_coffee.npy,./dataset/Breakfast/gt_arr/P45_webcam02_P45_coffee.npy,./dataset/Breakfast/gt_boundary_arr/P45_webcam02_P45_coffee.npy
./dataset/Breakfast/features_average/P45_webcam02_P45_friedegg.npy,./dataset/Breakfast/gt_arr/P45_webcam02_P45_friedegg.npy,./dataset/Breakfast/gt_boundary_arr/P45_webcam02_P45_friedegg.npy
./dataset/Breakfast/features_average/P45_webcam02_P45_juice.npy,./dataset/Breakfast/gt_arr/P45_webcam02_P45_juice.npy,./dataset/Breakfast/gt_boundary_arr/P45_webcam02_P45_juice.npy
./dataset/Breakfast/features_average/P45_webcam02_P45_milk.npy,./dataset/Breakfast/gt_arr/P45_webcam02_P45_milk.npy,./dataset/Breakfast/gt_boundary_arr/P45_webcam02_P45_milk.npy
./dataset/Breakfast/features_average/P45_webcam02_P45_pancake.npy,./dataset/Breakfast/gt_arr/P45_webcam02_P45_pancake.npy,./dataset/Breakfast/gt_boundary_arr/P45_webcam02_P45_pancake.npy
./dataset/Breakfast/features_average/P45_webcam02_P45_salat.npy,./dataset/Breakfast/gt_arr/P45_webcam02_P45_salat.npy,./dataset/Breakfast/gt_boundary_arr/P45_webcam02_P45_salat.npy
./dataset/Breakfast/features_average/P45_webcam02_P45_sandwich.npy,./dataset/Breakfast/gt_arr/P45_webcam02_P45_sandwich.npy,./dataset/Breakfast/gt_boundary_arr/P45_webcam02_P45_sandwich.npy
./dataset/Breakfast/features_average/P45_webcam02_P45_tea.npy,./dataset/Breakfast/gt_arr/P45_webcam02_P45_tea.npy,./dataset/Breakfast/gt_boundary_arr/P45_webcam02_P45_tea.npy
./dataset/Breakfast/features_average/P46_cam01_P46_cereals.npy,./dataset/Breakfast/gt_arr/P46_cam01_P46_cereals.npy,./dataset/Breakfast/gt_boundary_arr/P46_cam01_P46_cereals.npy
./dataset/Breakfast/features_average/P46_cam01_P46_coffee.npy,./dataset/Breakfast/gt_arr/P46_cam01_P46_coffee.npy,./dataset/Breakfast/gt_boundary_arr/P46_cam01_P46_coffee.npy
./dataset/Breakfast/features_average/P46_cam01_P46_friedegg.npy,./dataset/Breakfast/gt_arr/P46_cam01_P46_friedegg.npy,./dataset/Breakfast/gt_boundary_arr/P46_cam01_P46_friedegg.npy
./dataset/Breakfast/features_average/P46_cam01_P46_juice.npy,./dataset/Breakfast/gt_arr/P46_cam01_P46_juice.npy,./dataset/Breakfast/gt_boundary_arr/P46_cam01_P46_juice.npy
./dataset/Breakfast/features_average/P46_cam01_P46_milk.npy,./dataset/Breakfast/gt_arr/P46_cam01_P46_milk.npy,./dataset/Breakfast/gt_boundary_arr/P46_cam01_P46_milk.npy
./dataset/Breakfast/features_average/P46_cam01_P46_pancake.npy,./dataset/Breakfast/gt_arr/P46_cam01_P46_pancake.npy,./dataset/Breakfast/gt_boundary_arr/P46_cam01_P46_pancake.npy
./dataset/Breakfast/features_average/P46_cam01_P46_salat.npy,./dataset/Breakfast/gt_arr/P46_cam01_P46_salat.npy,./dataset/Breakfast/gt_boundary_arr/P46_cam01_P46_salat.npy
./dataset/Breakfast/features_average/P46_cam01_P46_sandwich.npy,./dataset/Breakfast/gt_arr/P46_cam01_P46_sandwich.npy,./dataset/Breakfast/gt_boundary_arr/P46_cam01_P46_sandwich.npy
./dataset/Breakfast/features_average/P46_cam01_P46_tea.npy,./dataset/Breakfast/gt_arr/P46_cam01_P46_tea.npy,./dataset/Breakfast/gt_boundary_arr/P46_cam01_P46_tea.npy
./dataset/Breakfast/features_average/P46_cam02_P46_cereals.npy,./dataset/Breakfast/gt_arr/P46_cam02_P46_cereals.npy,./dataset/Breakfast/gt_boundary_arr/P46_cam02_P46_cereals.npy
./dataset/Breakfast/features_average/P46_cam02_P46_coffee.npy,./dataset/Breakfast/gt_arr/P46_cam02_P46_coffee.npy,./dataset/Breakfast/gt_boundary_arr/P46_cam02_P46_coffee.npy
./dataset/Breakfast/features_average/P46_cam02_P46_friedegg.npy,./dataset/Breakfast/gt_arr/P46_cam02_P46_friedegg.npy,./dataset/Breakfast/gt_boundary_arr/P46_cam02_P46_friedegg.npy
./dataset/Breakfast/features_average/P46_cam02_P46_juice.npy,./dataset/Breakfast/gt_arr/P46_cam02_P46_juice.npy,./dataset/Breakfast/gt_boundary_arr/P46_cam02_P46_juice.npy
./dataset/Breakfast/features_average/P46_cam02_P46_milk.npy,./dataset/Breakfast/gt_arr/P46_cam02_P46_milk.npy,./dataset/Breakfast/gt_boundary_arr/P46_cam02_P46_milk.npy
./dataset/Breakfast/features_average/P46_cam02_P46_pancake.npy,./dataset/Breakfast/gt_arr/P46_cam02_P46_pancake.npy,./dataset/Breakfast/gt_boundary_arr/P46_cam02_P46_pancake.npy
./dataset/Breakfast/features_average/P46_cam02_P46_salat.npy,./dataset/Breakfast/gt_arr/P46_cam02_P46_salat.npy,./dataset/Breakfast/gt_boundary_arr/P46_cam02_P46_salat.npy
./dataset/Breakfast/features_average/P46_cam02_P46_sandwich.npy,./dataset/Breakfast/gt_arr/P46_cam02_P46_sandwich.npy,./dataset/Breakfast/gt_boundary_arr/P46_cam02_P46_sandwich.npy
./dataset/Breakfast/features_average/P46_cam02_P46_tea.npy,./dataset/Breakfast/gt_arr/P46_cam02_P46_tea.npy,./dataset/Breakfast/gt_boundary_arr/P46_cam02_P46_tea.npy
./dataset/Breakfast/features_average/P46_stereo01_P46_coffee.npy,./dataset/Breakfast/gt_arr/P46_stereo01_P46_coffee.npy,./dataset/Breakfast/gt_boundary_arr/P46_stereo01_P46_coffee.npy
./dataset/Breakfast/features_average/P46_stereo01_P46_friedegg.npy,./dataset/Breakfast/gt_arr/P46_stereo01_P46_friedegg.npy,./dataset/Breakfast/gt_boundary_arr/P46_stereo01_P46_friedegg.npy
./dataset/Breakfast/features_average/P46_stereo01_P46_milk.npy,./dataset/Breakfast/gt_arr/P46_stereo01_P46_milk.npy,./dataset/Breakfast/gt_boundary_arr/P46_stereo01_P46_milk.npy
./dataset/Breakfast/features_average/P46_stereo01_P46_tea.npy,./dataset/Breakfast/gt_arr/P46_stereo01_P46_tea.npy,./dataset/Breakfast/gt_boundary_arr/P46_stereo01_P46_tea.npy
./dataset/Breakfast/features_average/P46_webcam01_P46_cereals.npy,./dataset/Breakfast/gt_arr/P46_webcam01_P46_cereals.npy,./dataset/Breakfast/gt_boundary_arr/P46_webcam01_P46_cereals.npy
./dataset/Breakfast/features_average/P46_webcam01_P46_coffee.npy,./dataset/Breakfast/gt_arr/P46_webcam01_P46_coffee.npy,./dataset/Breakfast/gt_boundary_arr/P46_webcam01_P46_coffee.npy
./dataset/Breakfast/features_average/P46_webcam01_P46_friedegg.npy,./dataset/Breakfast/gt_arr/P46_webcam01_P46_friedegg.npy,./dataset/Breakfast/gt_boundary_arr/P46_webcam01_P46_friedegg.npy
./dataset/Breakfast/features_average/P46_webcam01_P46_juice.npy,./dataset/Breakfast/gt_arr/P46_webcam01_P46_juice.npy,./dataset/Breakfast/gt_boundary_arr/P46_webcam01_P46_juice.npy
